1,1,177,173,181,1,1,0.0588,0.0061,0,1,1,5,0,1,50
4,1,NaN,NaN,NaN,23,14,0.0037,NaN,0,1,1,1023,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1024,2880,3,50
4,1,NaN,NaN,NaN,23,14,NaN,NaN,NaN,1,1,1025,2880,3,10
4,1,NaN,NaN,NaN,23,14,NaN,NaN,NaN,1,1,1026,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1027,2880,3,50
4,1,NaN,NaN,NaN,23,14,NaN,NaN,NaN,1,1,1028,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1029,2880,3,50
4,1,NaN,NaN,NaN,23,14,NaN,NaN,NaN,1,1,1030,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1031,2880,3,50
4,1,NaN,NaN,NaN,23,14,NaN,NaN,NaN,1,1,1032,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1033,2880,3,50
4,1,NaN,NaN,NaN,23,14,NaN,NaN,NaN,1,1,1034,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1035,2880,3,50
4,1,NaN,NaN,NaN,23,14,0.0764,NaN,0,1,1,1036,2880,3,10
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1037,2880,3,50
4,1,NaN,NaN,NaN,23,13,0.01,NaN,0,1,1,1038,2880,3,20
4,1,NaN,NaN,NaN,23,2,NaN,NaN,NaN,1,1,1039,2880,3,NaN
4,1,NaN,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1040,2880,3,50
4,1,NaN,NaN,NaN,23,12,NaN,NaN,NaN,1,1,1041,2880,3,50
4,1,NaN,NaN,NaN,23,166,0.25,NaN,0,1,1,1042,2880,3,35
4,1,NaN,NaN,NaN,23,13,0.003,NaN,0,1,1,1043,2880,3,20
4,1,NaN,NaN,NaN,23,14,0.003,NaN,0,1,1,1044,2880,3,10
4,1,30,NaN,NaN,23,91,0.01,NaN,0,4,1,1045,2880,3,100
4,1,30,NaN,NaN,23,12,0.0055,NaN,0,4,1,1046,2880,3,50
4,1,30,NaN,NaN,23,8,0.002,NaN,0,4,1,1047,2880,3,NaN
4,1,30,NaN,NaN,23,2,0.001,NaN,0,4,1,1048,2880,3,NaN
4,1,0,-9999,9999,23,167,0.5,NaN,0,4,1,1049,2880,3,NaN
4,1,0,-9999,9999,5,2,0.001,NaN,0,5,1,1050,2880,3,NaN
4,1,687.5,NaN,NaN,5,12,0.01,NaN,0,1,1,1051,2880,3,50
4,1,NaN,NaN,NaN,23,100,NaN,NaN,NaN,1,1,1052,2880,3,NaN
4,1,0,-9999,9999,23,2,0.1,NaN,0,1,1,1053,2880,3,NaN
4,1,0,-9999,9999,23,168,0.15,NaN,0,1,1,1054,2880,3,15
4,1,0,-9999,9999,23,169,1.5,NaN,0,1,1,1055,2880,3,55
4,1,0,-9999,9999,23,12,2.98e-05,5.15e-06,1,5,1,1056,2880,3,50
4,1,0,-9999,9999,18,170,10,NaN,0,1,1,1057,2880,3,NaN
4,1,805,NaN,NaN,18,171,10,NaN,0,1,1,1058,2880,3,NaN
4,1,1209,NaN,NaN,18,172,10,NaN,0,1,1,1059,2880,3,NaN
4,1,0,-9999,9999,23,3,NaN,NaN,1,1,1,1060,2880,3,50
4,1,0,-9999,9999,23,3,NaN,NaN,1,1,1,1061,2880,3,50
4,1,0,-9999,9999,23,59,NaN,NaN,1,1,1,1062,2880,3,51
4,1,0,-9999,9999,23,153,0.0278,0.00885,1,1,1,1063,2880,3,52
4,1,400,NaN,NaN,23,2,0.1,NaN,0,1,1,1064,2880,3,NaN
4,1,350,NaN,NaN,23,2,0.1,NaN,0,1,1,1065,2880,3,NaN
4,1,400,NaN,NaN,23,2,0.1,NaN,0,1,1,1066,2880,3,NaN
4,1,350,NaN,NaN,23,2,0.1,NaN,0,1,1,1067,2880,3,NaN
4,1,330,NaN,NaN,23,3,0.0569,NaN,0,1,1,1068,2880,3,50
4,1,400,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1069,2880,3,50
4,1,450,NaN,NaN,23,3,0.0125,NaN,0,1,1,1070,2880,3,50
4,1,400,NaN,NaN,23,3,0.0079,NaN,0,1,1,1071,2880,3,50
4,1,350,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1072,2880,3,50
4,1,NaN,NaN,NaN,23,12,NaN,NaN,NaN,1,1,1073,2880,3,50
4,1,NaN,NaN,NaN,23,38,NaN,NaN,1,1,1,1074,2880,3,NaN
4,1,NaN,NaN,NaN,23,100,NaN,NaN,1,1,1,1075,2880,3,NaN
4,1,94,NaN,NaN,23,2,0.008,NaN,0,1,1,1076,2880,3,NaN
4,1,NaN,NaN,NaN,27,3,0.00537,0.00099,0,1,1,1077,2880,3,50
4,1,NaN,NaN,NaN,27,3,0.01043,NaN,0,1,1,1078,2880,3,50
4,1,NaN,NaN,NaN,27,3,0.2673,NaN,0,1,1,1079,2880,3,50
4,1,517.34,NaN,NaN,23,3,0.00826,NaN,0,1,1,1080,2880,3,50
4,1,925.95,NaN,NaN,23,3,0.02745,NaN,0,1,1,1081,2880,3,50
4,1,1120,1070,1170,11,14,NaN,NaN,1,1,1,1082,2880,3,10
4,1,1120,1070,1170,11,3,NaN,NaN,1,1,1,1083,2880,3,50
4,1,38,24,52,5,2,0.025,NaN,0,5,1,1084,2880,3,NaN
4,1,65,51,79,5,8,0.005,NaN,0,5,1,1085,2880,3,NaN
4,1,475,347,603,5,2,0.025,NaN,0,5,1,1086,2880,3,NaN
4,35,590,531,649,17,3,0.03856,0.002915,1,1,1,1087,2880,3,50
4,35,590,531,649,17,3,0.01639,0.003085,1,1,1,1088,2880,3,50
4,1,578.2,525.3,631.1,23,3,NaN,NaN,NaN,1,1,1089,2880,3,50
4,1,1373.3,1013.1,1733.5,23,3,NaN,NaN,NaN,1,1,1090,2880,3,50
4,1,1715,735,2695,23,3,NaN,NaN,1,1,1,1091,2880,3,50
4,1,3711.2,-1168.6,8591,23,3,NaN,NaN,1,1,1,1092,2880,3,50
4,1,578.2,525.3,631.1,23,3,NaN,NaN,1,1,1,1093,2880,3,50
4,1,1373.3,1013.1,1733.5,23,3,NaN,NaN,1,1,1,1094,2880,3,50
4,1,1715,735,2695,23,3,0.00405,0.001635,1,1,1,1095,2880,3,50
4,1,3711.2,-1168.6,8591,23,3,NaN,NaN,1,1,1,1096,2880,3,50
4,7,914,891,937,23,12,NaN,NaN,1,1,1,1097,2880,3,50
4,7,914,891,937,5,12,NaN,NaN,NaN,1,1,1098,2880,3,50
4,7,1085,970,1200,23,12,NaN,NaN,1,5,1,1099,2880,3,50
4,7,1085,970,1200,5,12,0.0085,0.00135,1,1,1,1100,2880,3,50
4,12,NaN,NaN,NaN,23,12,NaN,NaN,NaN,12,1,1101,2880,3,50
5,1,NaN,NaN,NaN,23,100,0.0032,0.0016,0,1,1,1102,2880,3,NaN
5,1,NaN,NaN,NaN,23,101,0.0012,0.00026,0,1,1,1103,2880,3,NaN
5,1,NaN,NaN,NaN,23,2,0.0005,NaN,0,1,1,1104,2880,3,NaN
5,1,NaN,NaN,NaN,23,2,0.00156,NaN,0,1,1,1105,2880,3,NaN
5,1,NaN,NaN,NaN,23,8,0.00313,NaN,0,1,1,1106,2880,3,NaN
5,1,NaN,NaN,NaN,23,3,NaN,NaN,1,1,1,1107,2880,3,50
5,1,NaN,NaN,NaN,23,38,0.0026,0.0013,0,1,1,1108,2880,3,NaN
5,1,NaN,NaN,NaN,23,38,0.0927,0.0124,0,1,1,1109,2880,3,NaN
5,1,NaN,NaN,NaN,23,38,0.149,0.0166,0,1,1,1110,2880,3,NaN
5,1,NaN,NaN,NaN,23,38,0.16,0.0284,0,1,1,1111,2880,3,NaN
5,1,NaN,NaN,NaN,23,38,0.2,0.0175,0,1,1,1112,2880,3,NaN
5,1,NaN,NaN,NaN,23,38,0.224,0.0159,0,1,1,1113,2880,3,NaN
5,1,NaN,NaN,NaN,23,38,NaN,NaN,NaN,1,1,1114,2880,3,NaN
6,1,NaN,NaN,NaN,28,2,0.1,NaN,0,1,1,1115,2880,3,NaN
11,13,NaN,NaN,NaN,23,12,NaN,NaN,NaN,12,1,1116,2880,3,50
7,2,NaN,NaN,NaN,23,7,0.04,NaN,0,1,1,1117,2880,3,NaN
14,2,NaN,NaN,NaN,23,7,0.12,NaN,0,1,1,1118,2880,3,NaN
15,2,NaN,NaN,NaN,23,7,0.089,NaN,0,1,1,1119,2880,3,NaN
8,2,NaN,NaN,NaN,5,173,NaN,NaN,NaN,1,1,1120,2880,3,NaN
10,7,NaN,NaN,NaN,5,8,NaN,NaN,NaN,1,1,1121,2880,3,NaN
3,12,NaN,NaN,NaN,9,28,0.32,NaN,0,12,1,1122,7200,4,100
3,12,NaN,NaN,NaN,9,61,0.13,NaN,0,12,1,1123,7200,4,88
3,12,NaN,NaN,NaN,9,137,0.064,NaN,0,12,1,1124,7200,4,67
3,12,NaN,NaN,NaN,9,28,0.32,NaN,0,12,1,1125,7200,4,100
3,12,NaN,NaN,NaN,9,174,0.13,NaN,0,12,1,1126,7200,4,93
3,12,NaN,NaN,NaN,9,10,0.064,NaN,0,12,1,1127,7200,4,90
3,12,NaN,NaN,NaN,9,28,0.32,NaN,0,12,1,1128,7200,4,100
3,12,NaN,NaN,NaN,9,175,0.13,NaN,0,12,1,1129,7200,4,94
3,12,NaN,NaN,NaN,9,176,0.064,NaN,0,12,1,1130,7200,4,82
3,12,NaN,NaN,NaN,9,28,0.64,NaN,0,12,1,1131,7200,4,100
2,1,NaN,NaN,NaN,9,2,0.02,NaN,0,1,1,1132,7200,4,NaN
2,1,NaN,NaN,NaN,9,8,0.01,NaN,0,1,1,1133,7200,4,NaN
2,1,NaN,NaN,NaN,9,13,0.01,NaN,0,1,1,1134,7200,4,20
2,1,NaN,NaN,NaN,9,3,0.02,NaN,0,1,1,1135,7200,4,50
2,1,NaN,NaN,NaN,9,8,0.01,NaN,0,1,1,1136,7200,4,NaN
2,1,NaN,NaN,NaN,9,2,0.02,NaN,0,1,1,1137,7200,4,NaN
2,1,NaN,NaN,NaN,9,8,0.02,NaN,0,1,1,1138,7200,4,NaN
2,1,NaN,NaN,NaN,9,2,0.1,NaN,0,1,1,1139,7200,4,NaN
2,1,NaN,NaN,NaN,9,8,0.02,NaN,0,1,1,1140,7200,4,NaN
2,1,NaN,NaN,NaN,9,2,0.1,NaN,0,1,1,1141,7200,4,NaN
2,1,NaN,NaN,NaN,9,8,0.02,NaN,0,1,1,1142,7200,4,NaN
2,1,NaN,NaN,NaN,9,14,0.01,NaN,0,1,1,1143,7200,4,10
2,1,NaN,NaN,NaN,9,13,0.02,NaN,0,1,1,1144,7200,4,20
2,1,NaN,NaN,NaN,9,13,0.1,NaN,0,1,1,1145,7200,4,20
2,1,NaN,NaN,NaN,9,8,0.01,NaN,0,1,1,1146,7200,4,NaN
2,1,NaN,NaN,NaN,9,2,0.1,NaN,0,1,1,1147,7200,4,NaN
2,1,NaN,NaN,NaN,9,8,0.01,NaN,0,1,1,1148,7200,4,NaN
2,1,NaN,NaN,NaN,9,2,0.1,NaN,0,1,1,1149,7200,4,NaN
2,1,NaN,NaN,NaN,9,8,0.01,NaN,0,1,1,1150,7200,4,NaN
2,1,NaN,NaN,NaN,9,14,0.01,NaN,0,1,1,1151,7200,4,10
2,1,NaN,NaN,NaN,9,13,0.02,NaN,0,1,1,1152,7200,4,20
2,1,NaN,NaN,NaN,9,13,0.1,NaN,0,1,1,1153,7200,4,20
2,1,NaN,NaN,NaN,9,8,0.01,NaN,0,1,1,1154,7200,4,NaN
4,12,NaN,NaN,NaN,9,34,1.12,NaN,0,12,1,1155,7200,4,40
4,12,NaN,NaN,NaN,9,98,1.12,NaN,0,12,1,1156,7200,4,60
4,12,NaN,NaN,NaN,9,156,1.12,NaN,0,12,1,1157,7200,4,46
4,12,NaN,NaN,NaN,9,58,1.12,NaN,0,12,1,1158,7200,4,55
11,13,NaN,NaN,NaN,9,71,0.67,NaN,0,15,1,1159,7200,4,64
11,13,NaN,NaN,NaN,9,40,0.67,NaN,0,15,1,1160,7200,4,74
11,13,NaN,NaN,NaN,9,177,0.67,NaN,0,15,1,1161,7200,4,87
11,13,NaN,NaN,NaN,9,28,0.67,NaN,0,15,1,1162,7200,4,100
1,1,NaN,NaN,NaN,1,3,0.1702,NaN,0,1,1,1163,5,1,50
3,12,NaN,NaN,NaN,1,47,0.064,NaN,0,12,1,1164,5,1,80
4,1,1425,NaN,NaN,1,13,28.11,NaN,0,1,1,1165,5,1,20
4,1,1425,NaN,NaN,1,3,63.5,NaN,0,1,1,1166,5,1,50
4,1,1425,NaN,NaN,1,3,NaN,NaN,1,1,1,1167,5,1,50
11,13,NaN,NaN,NaN,1,3,0.24,NaN,0,15,1,1168,5,1,50
2,1,33.8,NaN,NaN,1,3,NaN,NaN,NaN,1,1,1169,NaN,NaN,50
11,1,NaN,NaN,NaN,1,3,NaN,NaN,NaN,1,1,1170,NaN,NaN,50
5,1,204,203,205,33,2,0.2,NaN,0,14,2,1171,7200,4,NaN
8,2,NaN,NaN,NaN,5,8,0.06,NaN,0,1,1,1172,3120,3,NaN
2,1,NaN,NaN,NaN,18,2,0.2,NaN,0,3,2,1173,80640,5,NaN
2,1,NaN,NaN,NaN,18,2,0.015,NaN,0,3,2,1174,80640,5,NaN
2,1,NaN,NaN,NaN,18,8,0.03,NaN,0,3,2,1175,80640,5,NaN
2,1,NaN,NaN,NaN,18,3,NaN,NaN,NaN,3,2,1176,80640,5,50
1,1,103,NaN,NaN,23,28,0.23,NaN,0,3,2,1177,8640,4,100
2,7,443,428,458,1,178,0.00026,1e-05,0,2,1,1178,360,2,64.3
2,7,443,428,458,1,179,0.00055,6e-05,0,2,1,1179,360,2,65.7
2,7,443,428,458,1,180,0.00075,7e-05,0,2,1,1180,360,2,72.1
2,7,443,428,458,1,181,0.001,7e-05,0,2,1,1181,360,2,NaN
2,7,443,428,458,1,182,0.00026,1e-05,0,2,1,1182,360,2,53.8
2,7,443,428,458,1,183,0.00055,6e-05,0,2,1,1183,360,2,61.4
2,7,443,428,458,1,184,0.00075,7e-05,0,2,1,1184,360,2,71.4
2,7,443,428,458,1,185,0.001,7e-05,0,2,1,1185,360,2,73.6
2,7,443,428,458,1,186,0.00026,1e-05,0,2,1,1186,360,2,47.3
2,7,443,428,458,1,187,0.00055,6e-05,0,2,1,1187,360,2,52.1
2,7,443,428,458,1,188,0.00075,7e-05,0,2,1,1188,360,2,61.5
2,7,443,428,458,1,189,0.001,7e-05,0,2,1,1189,360,2,65.9
10,22,NaN,NaN,NaN,5,28,0.0015,NaN,0,1,1,1190,3600,3,100
1,1,165,NaN,NaN,1,190,0.08,NaN,0,1,1,1191,60,2,NaN
1,1,185,NaN,NaN,1,50,NaN,NaN,NaN,1,1,1192,60,2,27
1,1,177,173,181,1,1,0.1004,0.0023,0,1,1,1193,60,2,50
2,1,140,133,147,1,1,0.0038,0.0001,0,1,1,1194,60,2,50
2,1,40,39,41,1,2,0.005,0.0007,0,1,1,1195,60,2,NaN
4,1,144,NaN,NaN,1,191,0.08,NaN,0,1,1,1196,60,2,19
4,1,124,NaN,NaN,1,192,0.08,NaN,0,2,1,1197,60,2,NaN
3,7,8.5,8.3,8.7,8,2,0.1,NaN,0,1,1,1198,10080,4,NaN
4,36,NaN,NaN,NaN,9,2,1,NaN,0,1,1,1199,10080,4,NaN
4,25,NaN,NaN,NaN,23,12,0.2109,0.0134,0,1,1,1200,10080,4,50
4,25,NaN,NaN,NaN,23,3,0.0003,NaN,0,1,1,1201,10080,4,50
10,1,0,-9999,9999,9,9,0.01,NaN,0,1,1,1202,10080,4,25
10,1,0,-9999,9999,9,24,0.002,NaN,0,1,1,1203,10080,4,30
10,1,0,-9999,9999,9,98,0.002,NaN,0,1,1,1204,10080,4,60
2,7,NaN,NaN,NaN,1,193,0.005,NaN,0,1,1,1205,10080,4,65.9
1,1,NaN,NaN,NaN,11,2,1e-05,NaN,0,5,1,1206,10080,4,NaN
1,1,NaN,NaN,NaN,11,8,9.9e-05,NaN,0,5,1,1207,10080,4,NaN
1,1,NaN,NaN,NaN,11,13,7e-05,NaN,0,5,1,1208,10080,4,20
1,1,NaN,NaN,NaN,23,2,9.9e-05,NaN,0,5,1,1209,10080,4,NaN
1,1,NaN,NaN,NaN,23,8,0.000168,NaN,0,5,1,1210,10080,4,NaN
1,1,NaN,NaN,NaN,23,13,0.000112,NaN,0,5,1,1211,10080,4,20
1,26,NaN,NaN,NaN,23,12,0.00017,1e-05,0,1,1,1212,10080,4,50
1,26,NaN,NaN,NaN,23,3,5.4e-05,NaN,0,1,1,1213,10080,4,50
3,27,NaN,NaN,NaN,23,12,0.0971,0.0061,0,1,1,1214,10080,4,50
3,27,NaN,NaN,NaN,23,3,0.00079,NaN,0,1,1,1215,10080,4,50
2,7,NaN,NaN,NaN,1,194,0.005,NaN,0,1,1,1216,10080,4,22.4
1,1,NaN,NaN,NaN,18,2,5,NaN,0,11,2,1217,10080,4,NaN
3,11,90,88,92,8,2,0.1,NaN,0,1,1,1218,10080,4,NaN
2,1,33.8,NaN,NaN,9,195,0.1,NaN,0,1,1,1219,10080,4,NaN
2,1,33.8,NaN,NaN,9,196,0.1,NaN,0,1,1,1220,10080,4,NaN
2,7,149,119.2,178.8,34,2,0.0001,NaN,0,5,1,1221,10080,4,NaN
2,7,149,119.2,178.8,34,8,0.0005,NaN,0,5,1,1222,10080,4,NaN
2,7,149,119.2,178.8,34,14,NaN,NaN,1,5,1,1223,10080,4,10
2,7,149,119.2,178.8,34,3,NaN,NaN,1,5,1,1224,10080,4,50
2,7,57.3,54.1,60.5,34,2,5e-05,NaN,0,5,1,1225,10080,4,NaN
2,7,57.3,54.1,60.5,34,8,0.0001,NaN,0,5,1,1226,10080,4,NaN
2,7,57.3,54.1,60.5,34,14,NaN,NaN,1,5,1,1227,10080,4,10
2,7,57.3,54.1,60.5,34,3,NaN,NaN,1,5,1,1228,10080,4,50
2,7,105,86.5,123.5,34,2,5e-06,NaN,0,5,1,1229,10080,4,NaN
2,7,105,86.5,123.5,34,8,1e-05,NaN,0,5,1,1230,10080,4,NaN
2,7,105,86.5,123.5,34,14,NaN,NaN,1,5,1,1231,10080,4,10
2,7,105,86.5,123.5,34,3,NaN,NaN,1,5,1,1232,10080,4,50
2,7,240,NaN,NaN,9,34,0.001,NaN,0,1,1,1233,10080,4,40
2,7,240,NaN,NaN,9,60,0.01,NaN,0,1,1,1234,10080,4,45
2,7,240,NaN,NaN,9,3,0.00936,0.00236,0,1,1,1235,10080,4,50
2,7,240,NaN,NaN,9,29,0.01,NaN,0,1,1,1236,10080,4,80
2,37,47.9,18.7,77.1,9,2,0.1,NaN,0,14,2,1237,10080,4,NaN
4,1,229,181,277,9,2,0.1,NaN,0,1,1,1238,10080,4,NaN
4,1,NaN,NaN,NaN,9,2,0.1,NaN,0,1,1,1239,10080,4,NaN
4,1,NaN,NaN,NaN,9,2,0.1,NaN,0,1,1,1240,10080,4,NaN
4,1,1000,NaN,9999,9,2,0.1,NaN,0,1,1,1241,10080,4,NaN
4,1,97.16,95.2,99.12,23,90,0.002,NaN,0,1,1,1242,10080,4,90
4,1,NaN,NaN,NaN,1,3,NaN,NaN,NaN,1,1,1243,10080,4,50
4,7,217,180,254,9,2,0.00125,NaN,0,18,4,1244,10080,4,NaN
4,1,NaN,NaN,NaN,23,2,0.005,NaN,0,1,1,1245,10080,4,NaN
4,1,NaN,NaN,NaN,23,2,0.005,NaN,0,1,1,1246,10080,4,NaN
4,1,NaN,NaN,NaN,23,2,0.005,NaN,0,1,1,1247,10080,4,NaN
4,1,NaN,NaN,NaN,23,2,0.005,NaN,0,1,1,1248,10080,4,NaN
4,1,NaN,NaN,NaN,23,2,0.005,NaN,0,1,1,1249,10080,4,NaN
4,1,NaN,NaN,NaN,23,2,0.005,NaN,0,1,1,1250,10080,4,NaN
11,1,NaN,NaN,NaN,9,197,0.116,NaN,0,1,1,1251,10080,4,NaN
11,1,NaN,NaN,NaN,9,198,0.116,NaN,0,1,1,1252,10080,4,NaN
3,1,38.3,NaN,NaN,1,2,1e-07,NaN,0,7,3,1253,420,2,NaN
1,5,0,-9999,9999,11,3,NaN,NaN,NaN,5,1,1254,4320,3,50
1,5,0,-9999,9999,11,3,NaN,NaN,NaN,5,1,1255,4320,3,50
1,1,103,NaN,NaN,9,2,0.23,NaN,0,3,2,1256,4320,3,NaN
1,1,103,NaN,NaN,9,9,0.23,NaN,0,3,2,1257,4320,3,25
1,1,264,259,269,11,1,NaN,NaN,NaN,1,1,1258,4320,3,50
1,1,264,259,269,11,1,NaN,NaN,NaN,1,1,1259,4320,3,50
1,1,264,259,269,11,1,NaN,NaN,NaN,1,1,1260,4320,3,50
3,1,479,NaN,NaN,11,2,0.0032,NaN,0,1,1,1261,4320,3,NaN
3,1,479,NaN,NaN,11,26,0.0056,NaN,0,1,1,1262,4320,3,NaN
3,1,479,NaN,NaN,11,36,0.0026,0.0005,0,1,1,1263,4320,3,NaN
3,1,479,NaN,NaN,11,37,0.004,0.0006,0,1,1,1264,4320,3,NaN
3,1,479,NaN,NaN,11,38,0.0102,0.0044,0,1,1,1265,4320,3,NaN
3,1,441,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1266,4320,3,NaN
3,1,441,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1267,4320,3,NaN
3,1,441,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1268,4320,3,NaN
3,1,462,NaN,NaN,11,55,0.0032,NaN,0,1,1,1269,4320,3,NaN
3,1,462,NaN,NaN,11,26,0.0056,NaN,0,1,1,1270,4320,3,NaN
3,1,462,NaN,NaN,11,36,0.0034,0.0008,0,1,1,1271,4320,3,NaN
3,1,462,NaN,NaN,11,37,0.005,0.0009,0,1,1,1272,4320,3,NaN
3,1,462,NaN,NaN,11,38,0.0117,0.0049,0,1,1,1273,4320,3,NaN
3,1,543,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1274,4320,3,NaN
