1,1,177,173,181,1,1,0.0588,0.0061,0,1,1,5,0,1,50
3,1,543,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1275,4320,3,NaN
3,1,543,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1276,4320,3,NaN
3,1,552,NaN,NaN,11,55,0.0032,NaN,0,1,1,1277,4320,3,NaN
3,1,552,NaN,NaN,11,26,0.0056,NaN,0,1,1,1278,4320,3,NaN
3,1,552,NaN,NaN,11,36,0.0054,0.0012,0,1,1,1279,4320,3,NaN
3,1,552,NaN,NaN,11,37,0.0085,0.0019,0,1,1,1280,4320,3,NaN
3,1,552,NaN,NaN,11,38,0.0191,0.0068,0,1,1,1281,4320,3,NaN
3,1,464,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1282,4320,3,NaN
3,1,464,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1283,4320,3,NaN
3,1,464,NaN,NaN,5,55,NaN,NaN,NaN,1,1,1284,4320,3,NaN
3,1,2107,NaN,NaN,11,3,0.00095,7e-05,1,1,1,1285,4320,3,50
3,1,2107,NaN,NaN,11,3,NaN,NaN,NaN,1,1,1286,4320,3,50
3,1,2107,NaN,NaN,11,3,0.0052,0.0021,1,1,1,1287,4320,3,50
3,1,1546,NaN,NaN,11,3,0.00088,0.00038,1,1,1,1288,4320,3,50
3,1,1546,NaN,NaN,11,3,NaN,NaN,NaN,1,1,1289,4320,3,50
3,1,1546,NaN,NaN,11,3,NaN,NaN,NaN,1,1,1290,4320,3,50
3,1,499,NaN,NaN,11,3,NaN,NaN,NaN,1,1,1291,4320,3,50
3,1,499,NaN,NaN,11,3,0.0123,0.0028,1,1,1,1292,4320,3,50
3,1,1599,NaN,NaN,11,3,0.0164,0.00315,1,1,1,1293,4320,3,50
3,1,1599,NaN,NaN,11,3,0.0085,0.00305,1,1,1,1294,4320,3,50
3,1,NaN,NaN,NaN,11,36,NaN,NaN,NaN,1,1,1295,4320,3,NaN
3,1,NaN,NaN,NaN,11,37,NaN,NaN,NaN,1,1,1296,4320,3,NaN
3,1,NaN,NaN,NaN,11,3,0.0056,0.0008,1,1,1,1297,4320,3,50
3,1,NaN,NaN,NaN,11,36,NaN,NaN,NaN,1,1,1298,4320,3,NaN
3,1,NaN,NaN,NaN,11,37,0.0011,0.0002,1,1,1,1299,4320,3,NaN
3,1,NaN,NaN,NaN,11,3,0.0041,0.0004,1,1,1,1300,4320,3,50
3,1,NaN,NaN,NaN,11,36,NaN,NaN,NaN,1,1,1301,4320,3,NaN
3,1,NaN,NaN,NaN,11,37,NaN,NaN,NaN,1,1,1302,4320,3,NaN
3,1,NaN,NaN,NaN,11,3,0.0062,0.0007,1,1,1,1303,4320,3,50
3,31,NaN,NaN,NaN,23,3,0.00094,NaN,0,1,1,1304,4320,3,50
4,38,597.56,NaN,NaN,11,3,1.76e-06,5e-07,0,5,1,1305,4320,3,50
4,38,597.56,NaN,NaN,11,3,6.57e-06,7.5e-07,0,5,1,1306,4320,3,50
3,7,84,NaN,NaN,11,14,NaN,NaN,1,1,1,1307,4320,3,10
3,7,84,NaN,NaN,11,3,2.4e-05,3.5e-06,1,1,1,1308,4320,3,50
3,7,84,NaN,NaN,11,14,NaN,NaN,1,1,1,1309,4320,3,10
3,7,84,NaN,NaN,11,3,1.3e-05,2e-06,1,1,1,1310,4320,3,50
2,1,12.9,NaN,NaN,5,12,0.0001266,1.96e-05,1,5,1,1311,4320,3,50
2,1,35,NaN,NaN,5,12,7.85e-05,8.25e-06,1,5,1,1312,4320,3,50
2,1,40.6,NaN,NaN,5,12,9.11e-05,1.335e-05,1,5,1,1313,4320,3,50
2,1,10.9,NaN,NaN,5,12,0.0001008,1.26e-05,1,5,1,1314,4320,3,50
2,1,0,-9999,9999,21,13,5e-05,NaN,0,1,1,1315,4320,3,20
2,1,0,-9999,9999,21,95,0.0001,NaN,0,1,1,1316,4320,3,70
2,1,0,-9999,9999,21,13,0.0001,NaN,0,1,1,1317,4320,3,20
2,1,0,-9999,9999,21,98,0.0005,NaN,0,1,1,1318,4320,3,60
2,1,0,-9999,9999,21,2,5e-05,NaN,0,1,1,1319,4320,3,NaN
2,1,0,-9999,9999,21,14,0.0001,NaN,0,1,1,1320,4320,3,10
2,1,0,-9999,9999,21,98,0.0005,NaN,0,1,1,1321,4320,3,60
2,1,0,-9999,9999,21,60,5e-05,NaN,0,1,1,1322,4320,3,45
2,1,0,-9999,9999,21,67,0.0001,NaN,0,1,1,1323,4320,3,65
2,1,0,-9999,9999,21,11,0.0005,NaN,0,1,1,1324,4320,3,75
2,1,0,-9999,9999,8,2,0.001,NaN,0,1,1,1325,4320,3,NaN
2,1,0,-9999,9999,8,2,0.001,NaN,0,1,1,1326,4320,3,NaN
2,1,0,-9999,9999,11,3,3.24e-05,2.09e-06,0,5,1,1327,4320,3,50
4,1,NaN,NaN,NaN,23,2,NaN,NaN,NaN,1,1,1328,4320,3,NaN
4,1,NaN,NaN,NaN,23,3,0.00162,NaN,0,1,1,1329,4320,3,50
4,1,NaN,NaN,NaN,23,12,0.00202,NaN,0,1,1,1330,4320,3,50
4,1,NaN,NaN,NaN,11,3,NaN,NaN,1,1,1,1331,4320,3,50
4,1,NaN,NaN,NaN,11,2,0.00625,NaN,0,1,1,1332,4320,3,NaN
4,1,NaN,NaN,NaN,11,2,0.00625,NaN,0,1,1,1333,4320,3,NaN
4,1,NaN,NaN,NaN,11,34,NaN,NaN,NaN,1,1,1334,4320,3,40
4,1,1261,1189,1333,11,14,NaN,NaN,1,1,1,1335,4320,3,10
4,1,1261,1189,1333,11,13,NaN,NaN,1,1,1,1336,4320,3,20
4,1,1261,1189,1333,11,3,NaN,NaN,1,1,1,1337,4320,3,50
4,1,416,338,494,11,14,NaN,NaN,1,1,1,1338,4320,3,10
4,1,416,338,494,11,13,NaN,NaN,1,1,1,1339,4320,3,20
4,1,416,338,494,11,3,0.0711,0.01285,1,1,1,1340,4320,3,50
4,1,492,445.6,538.4,11,14,NaN,NaN,1,1,1,1341,4320,3,10
4,1,492,445.6,538.4,11,13,NaN,NaN,1,1,1,1342,4320,3,20
4,1,492,445.6,538.4,11,3,NaN,NaN,1,1,1,1343,4320,3,50
4,1,205,NaN,NaN,23,32,0.002,NaN,0,1,1,1344,4320,3,NaN
4,1,101,NaN,NaN,23,72,0.002,NaN,0,1,1,1345,4320,3,66
4,1,94,NaN,NaN,23,3,0.0038,0.0015,1,1,1,1346,4320,3,50
4,39,489.6,481.1,498.1,11,2,0.0012,NaN,0,1,1,1347,4320,3,NaN
4,39,489.6,481.1,498.1,11,3,0.0212,NaN,0,1,1,1348,4320,3,50
4,39,489.6,481.1,498.1,11,2,0.00089,NaN,0,1,1,1349,4320,3,NaN
4,39,489.6,481.1,498.1,11,3,0.01612,NaN,0,1,1,1350,4320,3,50
4,1,NaN,NaN,NaN,23,3,0.0013,0.00021,0,1,1,1351,4320,3,50
4,1,NaN,NaN,NaN,23,3,0.00315,0.00033,0,1,1,1352,4320,3,50
4,1,NaN,NaN,NaN,23,3,0.00344,0.00067,0,1,1,1353,4320,3,50
4,1,NaN,NaN,NaN,11,3,0.01091,NaN,0,1,1,1354,4320,3,50
4,1,NaN,NaN,NaN,11,3,0.0113,NaN,0,1,1,1355,4320,3,50
4,1,NaN,NaN,NaN,11,3,0.0143,NaN,0,1,1,1356,4320,3,50
4,1,486,479,493,11,2,NaN,NaN,NaN,1,1,1357,4320,3,NaN
4,1,486,479,493,11,1,0.00253,0.00056,1,1,1,1358,4320,3,50
4,1,486,479,493,11,2,NaN,NaN,NaN,1,1,1359,4320,3,NaN
4,1,486,479,493,11,1,0.003,0.00055,1,1,1,1360,4320,3,50
4,1,486,479,493,11,2,NaN,NaN,NaN,1,1,1361,4320,3,NaN
4,1,486,479,493,11,1,0.00295,0.000505,1,1,1,1362,4320,3,50
4,1,1120,1070,1170,11,14,NaN,NaN,1,1,1,1363,4320,3,10
4,1,1120,1070,1170,11,3,NaN,NaN,1,1,1,1364,4320,3,50
4,1,1120,1070,1170,11,14,NaN,NaN,1,1,1,1365,4320,3,10
4,1,1120,1070,1170,11,3,NaN,NaN,1,1,1,1366,4320,3,50
4,1,NaN,NaN,NaN,11,46,NaN,NaN,NaN,NaN,NaN,1367,4320,3,25
2,1,NaN,NaN,NaN,5,199,1e-11,NaN,0,19,1,1368,NaN,NaN,NaN
2,1,NaN,NaN,NaN,5,200,2e-11,NaN,0,19,1,1369,NaN,NaN,NaN
8,2,NaN,NaN,NaN,35,46,0.001,NaN,0,1,1,1370,4320,3,25
9,2,NaN,NaN,NaN,5,8,0.24,NaN,0,1,1,1371,4500,3,NaN
11,1,27.2,26.2,28.2,5,2,NaN,NaN,NaN,1,1,1372,10080,4,NaN
3,1,0,-9999,9999,9,2,NaN,NaN,NaN,1,1,1373,11520,4,NaN
3,1,NaN,NaN,NaN,9,2,NaN,NaN,NaN,1,1,1374,11520,4,NaN
3,1,NaN,NaN,NaN,9,2,NaN,NaN,NaN,1,1,1375,11520,4,NaN
3,1,0,-9999,9999,9,2,NaN,NaN,NaN,1,1,1376,11520,4,NaN
3,1,NaN,NaN,NaN,9,2,NaN,NaN,NaN,1,1,1377,11520,4,NaN
3,1,NaN,NaN,NaN,9,2,NaN,NaN,NaN,1,1,1378,11520,4,NaN
2,1,NaN,NaN,NaN,11,31,0.05,NaN,0,1,1,1379,11520,4,68
2,1,NaN,NaN,NaN,11,68,0.2,NaN,0,1,1,1380,11520,4,91
2,1,NaN,NaN,NaN,11,68,0.05,NaN,0,1,1,1381,11520,4,91
2,1,NaN,NaN,NaN,11,201,0.2,NaN,0,1,1,1382,11520,4,95
4,1,NaN,NaN,NaN,9,2,0.5,NaN,0,1,1,1383,11520,4,NaN
8,1,NaN,NaN,NaN,1,2,0.0146,NaN,0,2,1,1384,480,2,NaN
8,1,NaN,NaN,NaN,22,2,0.0018,NaN,0,2,1,1385,480,2,NaN
8,1,NaN,NaN,NaN,22,28,0.0073,NaN,0,2,1,1386,480,2,100
4,1,0,-9999,9999,10,2,0.002,NaN,0,1,1,1387,480,2,NaN
4,1,0,-9999,9999,10,3,NaN,NaN,1,1,1,1388,480,2,50
11,1,0,-9999,9999,1,122,NaN,NaN,NaN,NaN,NaN,1389,NaN,NaN,NaN
2,1,NaN,NaN,NaN,18,2,0.1,NaN,0,3,2,1390,11520,4,NaN
2,1,NaN,NaN,NaN,18,2,0.1,NaN,0,3,2,1391,11520,4,NaN
2,1,NaN,NaN,NaN,18,2,0.02,NaN,0,3,2,1392,11520,4,NaN
10,22,NaN,NaN,NaN,5,21,0.0015,NaN,0,1,1,1393,5040,3,85
10,22,NaN,NaN,NaN,5,24,0.0015,NaN,0,1,1,1394,5040,3,30
1,40,NaN,NaN,NaN,5,38,0.002065,0.000421,1,1,1,1395,NaN,NaN,NaN
4,5,0,-9999,9999,5,2,100,NaN,0,NaN,NaN,1396,1.296e+05,5,NaN
1,1,177,173,181,1,1,0.1004,0.0003,0,1,1,1397,90,2,50
2,33,10.9,10.1,11.7,1,3,0.000305,3.3e-05,0,5,1,1398,90,2,50
2,34,11,10.3,11.7,1,3,0.000793,7.1e-05,0,5,1,1399,90,2,50
2,33,11,10.1,11.9,1,3,0.002041,5e-06,0,5,1,1400,90,2,50
2,1,140,133,147,1,1,0.004,0.0001,0,1,1,1401,90,2,50
2,1,40,39,41,1,2,0.0044,0.0009,0,1,1,1402,90,2,NaN
7,2,915,NaN,NaN,36,3,0.041,NaN,0,1,1,1403,5760,3,50
7,2,2419,NaN,NaN,36,3,0.0127,NaN,0,1,1,1404,5760,3,50
7,2,2662,NaN,NaN,36,3,0.0124,NaN,0,1,1,1405,5760,3,50
7,2,0,-9999,9999,23,12,NaN,NaN,NaN,1,1,1406,5760,3,50
8,2,NaN,NaN,NaN,23,12,NaN,NaN,NaN,1,1,1407,5760,3,50
7,3,NaN,NaN,NaN,23,12,NaN,NaN,1,1,1,1408,5760,3,50
7,3,NaN,NaN,NaN,23,91,0.015,NaN,0,1,1,1409,5760,3,100
7,3,NaN,NaN,NaN,23,12,0.017,0.003,1,1,1,1410,5760,3,50
7,3,NaN,NaN,NaN,23,12,0.021,0.003,1,1,1,1411,5760,3,50
7,3,NaN,NaN,NaN,23,91,0.002,NaN,0,1,1,1412,5760,3,100
9,3,NaN,NaN,NaN,36,8,0.0001,NaN,0,1,1,1413,5760,3,NaN
9,3,NaN,NaN,NaN,36,3,0.00186,NaN,0,1,1,1414,5760,3,50
9,3,NaN,NaN,NaN,36,8,0.0001,NaN,0,1,1,1415,5760,3,NaN
9,3,NaN,NaN,NaN,36,3,0.0227,NaN,0,1,1,1416,5760,3,50
7,3,NaN,NaN,NaN,36,3,0.00082,8e-05,0,1,1,1417,5760,3,50
7,3,NaN,NaN,NaN,36,22,0.01,NaN,0,1,1,1418,5760,3,NaN
7,3,NaN,NaN,NaN,35,202,0.1,NaN,0,2,1,1419,5760,3,54.5
7,3,NaN,NaN,NaN,35,203,0.05,NaN,0,2,1,1420,5760,3,44.67
7,3,NaN,NaN,NaN,35,204,0.1,NaN,0,2,1,1421,5760,3,66.05
10,22,NaN,NaN,NaN,5,169,0.0015,NaN,0,1,1,1422,5760,3,55
10,22,NaN,NaN,NaN,5,92,0.0015,NaN,0,1,1,1423,5760,3,20
1,41,0,-9999,9999,5,205,0.05,NaN,0,1,1,1424,5760,3,NaN
1,41,0,-9999,9999,5,206,0.1,NaN,0,1,1,1425,5760,3,65
1,1,103,NaN,NaN,9,207,0.23,NaN,0,3,2,1426,5760,3,NaN
1,41,NaN,NaN,NaN,5,55,0.001,NaN,0,1,1,1427,5760,3,NaN
1,41,NaN,NaN,NaN,5,100,NaN,NaN,NaN,1,1,1428,5760,3,NaN
1,1,0,-9999,9999,37,38,9.95e-05,NaN,0,5,1,1429,5760,3,NaN
3,1,25,-9999,NaN,23,3,NaN,NaN,NaN,1,1,1430,5760,3,50
3,1,499,NaN,NaN,11,3,0.0128,0.0014,1,1,1,1431,5760,3,50
3,1,1599,NaN,NaN,11,3,0.00896,0.00076,1,1,1,1432,5760,3,50
3,31,NaN,NaN,NaN,23,3,0.00078,NaN,0,1,1,1433,5760,3,50
3,1,NaN,NaN,NaN,23,26,0.001,NaN,0,1,1,1434,5760,3,NaN
3,1,NaN,NaN,NaN,23,2,0.001,NaN,0,1,1,1435,5760,3,NaN
3,1,NaN,NaN,NaN,23,2,0.001,NaN,0,1,1,1436,5760,3,NaN
3,1,NaN,NaN,NaN,23,2,0.001,NaN,0,1,1,1437,5760,3,NaN
2,1,35,NaN,NaN,23,3,NaN,NaN,NaN,1,1,1438,5760,3,50
2,1,NaN,NaN,NaN,5,12,0.0094,NaN,0,1,1,1439,5760,3,50
2,1,NaN,NaN,NaN,5,12,0.00125,NaN,0,1,1,1440,5760,3,50
2,1,NaN,NaN,NaN,5,12,0.0106,NaN,0,1,1,1441,5760,3,50
2,1,NaN,NaN,NaN,5,12,0.00136,NaN,0,1,1,1442,5760,3,50
2,1,NaN,NaN,NaN,5,12,2.8e-05,5.5e-06,1,5,1,1443,5760,3,50
2,1,NaN,NaN,NaN,5,12,NaN,NaN,NaN,5,1,1444,5760,3,50
2,7,NaN,NaN,NaN,5,3,NaN,NaN,1,8,3,1445,5760,3,50
2,7,NaN,NaN,NaN,5,3,NaN,NaN,1,8,3,1446,5760,3,50
2,7,NaN,NaN,NaN,5,3,NaN,NaN,1,8,3,1447,5760,3,50
2,1,0,-9999,9999,31,12,NaN,NaN,1,5,1,1448,5760,3,50
2,1,0,-9999,9999,31,208,0.0001,NaN,0,5,1,1449,5760,3,40
7,3,NaN,NaN,NaN,23,209,0.016,NaN,0,1,1,1450,5760,3,NaN
7,3,NaN,NaN,NaN,23,210,0.026,NaN,0,1,1,1451,5760,3,NaN
7,3,NaN,NaN,NaN,23,211,0.048,NaN,0,1,1,1452,5760,3,NaN
7,3,NaN,NaN,NaN,5,2,0.003,NaN,0,1,1,1453,5760,3,NaN
7,3,NaN,NaN,NaN,35,2,0.003,NaN,0,1,1,1454,5760,3,NaN
7,3,NaN,NaN,NaN,35,8,0.013,NaN,0,1,1,1455,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,0.024,0.0045,1,1,1,1456,5760,3,50
7,3,NaN,NaN,NaN,35,2,0.001,NaN,0,1,1,1457,5760,3,NaN
7,3,NaN,NaN,NaN,35,8,0.0026,NaN,0,1,1,1458,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,0.009,0.001,1,1,1,1459,5760,3,50
7,3,NaN,NaN,NaN,35,2,4.2e-05,NaN,0,1,1,1460,5760,3,NaN
7,3,NaN,NaN,NaN,35,8,0.00053,NaN,0,1,1,1461,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,NaN,NaN,1,1,1,1462,5760,3,50
7,3,NaN,NaN,NaN,35,2,0.003,NaN,0,1,1,1463,5760,3,NaN
7,3,NaN,NaN,NaN,35,8,0.013,NaN,0,1,1,1464,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,NaN,NaN,1,1,1,1465,5760,3,50
7,3,NaN,NaN,NaN,35,2,0.00018,NaN,0,1,1,1466,5760,3,NaN
2,1,0,-9999,9999,5,12,0.0001284,7.13e-06,0,5,1,1467,5760,3,50
7,3,NaN,NaN,NaN,35,8,0.00053,NaN,0,1,1,1468,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,0.0025,0.00025,1,1,1,1469,5760,3,50
4,1,NaN,NaN,NaN,23,2,0.001,NaN,0,1,1,1470,5760,3,NaN
4,1,NaN,NaN,NaN,23,2,0.001,NaN,0,1,1,1471,5760,3,NaN
4,1,0,-9999,9999,5,12,0.1245,NaN,0,1,1,1472,5760,3,50
4,1,0,-9999,9999,5,12,NaN,NaN,NaN,1,1,1473,5760,3,50
4,1,0,-9999,9999,5,12,NaN,NaN,NaN,1,1,1474,5760,3,50
4,1,0,-9999,9999,5,12,NaN,NaN,NaN,1,1,1475,5760,3,50
4,1,0,-9999,9999,5,12,NaN,NaN,NaN,1,1,1476,5760,3,50
4,1,NaN,NaN,NaN,23,12,0.00042,NaN,0,16,3,1477,5760,3,50
4,1,NaN,NaN,NaN,23,101,0.00019,NaN,0,16,3,1478,5760,3,NaN
7,3,NaN,NaN,NaN,35,2,0.003,NaN,0,1,1,1479,5760,3,NaN
4,1,192,191.2,192.8,2,3,0.00062,NaN,0,1,1,1480,5760,3,50
4,42,0,-9999,9999,5,2,0.5,NaN,0,1,1,1481,5760,3,NaN
4,42,0,-9999,9999,5,2,0.5,NaN,0,1,1,1482,5760,3,NaN
4,1,205,NaN,NaN,23,212,0.002,NaN,0,1,1,1483,5760,3,57
4,1,101,NaN,NaN,23,28,0.002,NaN,0,1,1,1484,5760,3,100
4,1,94,NaN,NaN,23,3,0.00073,5e-05,1,1,1,1485,5760,3,50
4,43,NaN,NaN,NaN,37,2,0.01,NaN,0,1,1,1486,5760,3,NaN
7,3,NaN,NaN,NaN,35,8,0.013,NaN,0,1,1,1487,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,0.036,0.007,1,1,1,1488,5760,3,50
7,3,NaN,NaN,NaN,35,2,0.0013,NaN,0,1,1,1489,5760,3,NaN
4,1,NaN,NaN,NaN,23,3,0.00179,0.00029,1,1,1,1490,5760,3,50
4,1,NaN,NaN,NaN,23,3,0.00325,0.00114,1,1,1,1491,5760,3,50
4,1,NaN,NaN,NaN,23,3,0.01352,0.00691,1,1,1,1492,5760,3,50
4,1,NaN,NaN,NaN,23,3,0.00074,0.000365,1,1,1,1493,5760,3,50
4,1,NaN,NaN,NaN,23,3,0.00131,0.000585,1,1,1,1494,5760,3,50
4,1,NaN,NaN,NaN,23,3,0.00369,0.00111,1,1,1,1495,5760,3,50
4,1,0,-9999,9999,21,2,0.01,NaN,0,1,1,1496,5760,3,NaN
4,1,0,-9999,9999,21,213,0.03,NaN,0,1,1,1497,5760,3,NaN
4,1,0,-9999,9999,21,214,0.1,NaN,0,1,1,1498,5760,3,NaN
4,1,0,-9999,9999,21,215,0.1,NaN,0,1,1,1499,5760,3,34.4
4,1,0,-9999,9999,21,2,0.003,NaN,0,1,1,1500,5760,3,NaN
4,1,0,-9999,9999,21,216,0.01,NaN,0,1,1,1501,5760,3,NaN
4,1,0,-9999,9999,21,217,0.1,NaN,0,1,1,1502,5760,3,45.1
4,1,0,-9999,9999,21,218,0.1,NaN,0,1,1,1503,5760,3,NaN
7,3,NaN,NaN,NaN,35,8,0.0055,NaN,0,1,1,1504,5760,3,NaN
7,3,NaN,NaN,NaN,35,3,NaN,NaN,1,1,1,1505,5760,3,50
3,7,8.5,8.3,8.7,13,2,0.01,NaN,0,1,1,1506,5760,3,NaN
2,1,12.9,NaN,NaN,5,12,0.0001266,1.96e-05,1,5,1,1507,5760,3,50
2,1,35,NaN,NaN,5,12,7.86e-05,6.05e-06,1,5,1,1508,5760,3,50
2,1,40.6,NaN,NaN,5,12,8.7e-05,1.34e-05,1,5,1,1509,5760,3,50
2,1,10.9,NaN,NaN,5,12,9.36e-05,1.2e-05,1,5,1,1510,5760,3,50
5,1,NaN,NaN,NaN,11,100,0.0028,0.00023,0,1,1,1511,5760,3,NaN
5,1,NaN,NaN,NaN,11,100,0.0043,0.00035,0,1,1,1512,5760,3,NaN
5,1,202,120,340,8,100,NaN,NaN,1,1,1,1513,5760,3,NaN
5,1,202,120,340,8,8,0.25,NaN,0,1,1,1514,5760,3,NaN
1,40,NaN,NaN,NaN,5,12,0.001793,0.0003235,1,1,1,1515,NaN,NaN,50
8,2,NaN,NaN,NaN,38,3,NaN,NaN,NaN,1,1,1516,5760,3,50
10,7,NaN,NaN,NaN,38,219,NaN,NaN,NaN,1,1,1517,5760,3,50
4,1,NaN,NaN,NaN,38,3,NaN,NaN,NaN,NaN,NaN,1518,5760,3,50
2,1,188,164,212,1,14,0.04,NaN,0,1,1,1519,NaN,NaN,10
2,1,188,164,212,1,13,0.079,NaN,0,1,1,1520,NaN,NaN,20
2,1,35,34.8,35.2,1,14,0.032,NaN,0,1,1,1521,NaN,NaN,10
4,1,150,NaN,NaN,26,2,1e-05,NaN,0,5,1,1522,NaN,NaN,NaN
